1868,V10635,16.95,Monasterio de las Vi?as Special Selection Old Vine Garnacha 2016,"This is a lovely, balanced, typically soft and generous garnacha. Rich aromas of strawberry/blueberry jam melt into licorice and gentle spicy notes. It is full bodied, fairly dense, warming and a touch sweet, but it works very well. Fruit stays right on track through a finish that hits excellent length. Very good value.  Score - 90. (David Lawrason, winealign.com, Feb. 8, 2019)",750,14.7,Cari?ena,Spain,Grandes Vinos Y Vinedos Sa,6,D - Dry,Smooth,Full-bodied,Grenache,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mondeco-red-2015-849299,https://www.lcbo.com/content/dam/lcbo/products/010635.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1869,V632232,16.95,Mont'Alegre Cl?ssico Tinto 2015,"Grown in the hills north of Douro, this wine would likely be considerably more expensive if it were from a fancier neighborhood. As it stands, it's pretty chic - silky in its texture, sunny in its flavors. Its red fruit tastes of crushed strawberries while a cool, earthy tone of rocks and minerals infuses that fruit, lending it depth and persistence. Grab a case to drink this winter; the wine should really begin to open by spring. Best Buy. Score - 90. (Joshua Greene, wineandspiritsmagazine.com, Feb. 2018)",750,13.4,Tr?s-os-Montes,Portugal,"Francisco Antonio Gomes Goncalves,",9,XD - Extra Dry,Fruity,Medium-bodied,Touriga Nacional Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-antico-69377,https://www.lcbo.com/content/dam/lcbo/products/632232.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1870,V69377,13.95,Monte Antico,"This modern Tuscan blend of Sangiovese, Merlot and Cab offers refined cherry and berry aromas with enough structure for short-term cellaring or pairing with food tonight. Great with spaghetti and meatballs, or with grilled lamb with mushroom risotto.",750,13,Tuscany,Italy,Empson & Co. S.R.L.,7,D - Dry,Fruity,Medium-bodied,Sangiovese Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-cascas-colheita-2016-646059,https://www.lcbo.com/content/dam/lcbo/products/069377.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1871,V646059,14.95,Monte Cascas Colheita 2016,"A chewy and rich red with coffee and dark berries. Medium-bodied, slightly hard and dry. But there is a pleasant finish. Drink now. Score - 89. (James Suckling, jamessuckling.com, Jan. 7, 2019)",750,13.5,Douro,Portugal,Casca Wines,4,XD - Extra Dry,Fruity,Medium-bodied,Touriga Nacional Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-cascas-vinha-da-carpanha-2011-641993,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1872,V489104,35,Monte da Cal Saturnino Grande Reserva 2011,"This is a dense and very powerful wine that manages to retain a sense of style. It is certainly rich, although the juicy black fruits and acidity give it a great lift of acidity that balances the density and ripeness. The wine is just approaching its maturity although it will be better from 2017. Cellar Selection.  Score - 93. (Roger Voss, Wine Enthusiast, Dec. 1, 2016)",750,14.5,Alentejo,Portugal,Global Wines Sa,4,XD - Extra Dry,Smooth,Full-bodied,Touriga Nacional Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-da-ravasqueira-mr-premium-red-2012-522086,https://www.lcbo.com/content/dam/lcbo/products/489104.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1873,V522086,70,Monte da Ravasqueira MR Premium Red 2012,"A tribute to the family patriarch, Jos? Manuel de Mello, the wine is structured and dense. It is a concentrated product from a selection of parcels, aged in new oak. Full of black-plum fruit, dark tannins as well as a firm texture, the wine is developing and will be ready from 2019. Score - 93. (Roger Voss, Wine Enthusiast, Oct. 1, 2016)",750,14,Alentejo,Portugal,Sociedade Agricola D. Diniz S.A.,6,XD - Extra Dry,Fruity,Medium-bodied,Touriga Nacional/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-da-ravasquiera-reserva-da-familia-2016-854828,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1874,V165662,24.95,Monte del Fr? Lena di Mezzo Valpolicella Ripasso Classico Superiore 2016,"Lots tar and ripe fruit, yet always fresh and floral. Medium body, polished and velvety tannins and a flavorful finish. Pretty fruit. Drink now. Score - 92. (James Suckling, jamessuckling.com, Nov. 25, 2018)",750,14,Veneto,Italy,Monte Del Fra,10,D - Dry,Fruity,Medium-bodied,Corvina/Rondinella,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-del-fr%C3%A1-bardolino-2017-134544,https://www.lcbo.com/content/dam/lcbo/products/165662.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1875,V134544,15.95,Monte del Fr? Bardolino 2017,"A bright and fresh Bardolino with raspberries, strawberries and some citrus fruit. Medium body, fine tannins and a juicy finish. Drink now. Score - 90. (James Suckling, jamessuckling.com, Nov. 25, 2018)",750,13,Veneto,Italy,Monte Del Fra,9,D - Dry,Fruity,Medium-bodied,Corvina/Rondinella/Molinara,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-velho-red-2017-632496,https://www.lcbo.com/content/dam/lcbo/products/134544.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1876,V447888,45.95,Monte Zovo Amarone della Valpolicella 2013,"The 2013 Amarone della Valpolicella hits all the right buttons in terms of fruity softness and richness. This is a densely extracted red wine that offers a full court of aromas with plump cherry, dried blackberry, bitter chocolate and exotic spice front and center. The mouthfeel is immensely rich and succulent with superbly round and soft fruit flavors. If you love Amarone, this is a great new find. Drink Date: 2017-2027. Score - 93. (Monica Larner, robertparker.com, May 31, 2017)",750,15,Veneto,Italy,Cottini Spa,14,D - Dry,Smooth,Full-bodied,Corvina Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-zovo-sa-solin-ripasso-valpolicella-650713,https://www.lcbo.com/content/dam/lcbo/products/447888.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1877,V650713,18.95,Monte Zovo Sa' Solin Ripasso Valpolicella,"Ripasso is all the rage these days. This one is full of cherry, herbs and cranberry all integrated with spicy pepper and meaty notes. The upfront style makes this a very pleasant sipper, and it will also work splendidly with pizza or grilled meats.",750,13.5,Veneto,Italy,Cottini Spa,10,D - Dry,Fruity,Medium-bodied,Corvina Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-zovo-valpolicella-superiore-2017-631614,https://www.lcbo.com/content/dam/lcbo/products/650713.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1878,V631614,17.95,Monte Zovo Valpolicella Superiore 2017,"The Cottini family has been making wine since 1925. This example is floral and spicy with layers of dark fruit, cured meat, powdered sugar and vanilla in a succulent package, and the finish is lasting and balanced. Pair with spicy sausage risotto. (Vintages panel, June 2018)",750,13.8,Veneto,Italy,Cottini,12,D - Dry,Fruity,Medium-bodied,Corvina Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montebello-2013-766097,https://www.lcbo.com/content/dam/lcbo/products/631614.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1879,V239277,29.95,Montecillo Gran Reserva 2009,"Baked berry and cherry aromas are ripe and come with accents of mocha, leather and caramel. This feels full but not heavy, with balance and cushion to the palate. Spiced black-fruit flavors show a tea-like note, while this is dry, spicy and a touch chocolaty on the finish. Drink through 2026. Score - 91. (Michael Schachner, Wine Enthusiast, July 1, 2017)",750,13,Rioja,Spain,Osborne Y Cia,5,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montecillo-rioja-doca-crianza-144493,https://www.lcbo.com/content/dam/lcbo/products/239277.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1880,L144493,14.95,Montecillo Rioja DOCa Crianza,"Clear ruby red colour; cherry and spice aromas with a hint of vanilla; rich chocolate cherry flavour, well balanced with a smooth finish",750,13.5,Rioja,Spain,Osborne Y Cia,2,XD - Extra Dry,Smooth,Full-bodied,Rioja,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montecillo-rioja-reserva-621003,https://www.lcbo.com/content/dam/lcbo/products/144493.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1881,L621003,17.95,Montecillo Rioja Reserva,"Medium ruby colour;  aromas and flavours of plum, herb and red berry with hints of spice; dry, medium bodied with, balanced acidity, light tannic structure and medium long finish.",750,13.5,Rioja,Spain,Osborne Y Cia,3,XD - Extra Dry,Fruity,Medium-bodied,Rioja,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montefiore-kerem-moshe-2012-295849,https://www.lcbo.com/content/dam/lcbo/products/621003.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1882,V322586,16.95,Montes Alpha Cabernet Sauvignon,"What do you get when you combine one of Chile's most renowned producers with the world's most famous grape? Near perfection, that's what. Concentrated, complex and generously fruity and fresh. Enjoy this with grilled meats and people you wish to impress.",750,14,Colchagua Valley,Chile,Montes S.A.,5,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-alpha-carmen%C3%A8re-2015-143230,https://www.lcbo.com/content/dam/lcbo/products/322586.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1883,V143230,19.95,Montes Alpha Carmen?re 2015,"Dark chocolate and dried mint notes grace the dark plum, cherry tart and blackberry flavors, with accents of slate on the spicy finish. Drink now through 2020. Score - 90. (Kim Marcus, winespectator.com, Oct. 31, 2017)",750,14.5,Colchagua Valley,Chile,Montes S.A.,4,D - Dry,Fruity,Medium-bodied,Carmen?re,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-alpha-m-2014-914580,https://www.lcbo.com/content/dam/lcbo/products/143230.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1884,V914580,76,Montes Alpha M 2014,"The greatest M ever made. It continues the legend of the great 2014 vintage. Full-bodied, compacted and powerful. Tight and chewy. It starts slowly and then builds. Superb. Drink in 2022 but already a joy to taste.  Score - 98. (James Suckling, jamessuckling.com, May 29, 2017)",750,14,Colchagua Valley,Chile,Montes S.A.,4,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-alpha-merlot-2015-22228,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1885,V22228,19.95,Montes Alpha Merlot 2015,"Some herb and spice character with a smoky and dark berry character. Full body, good density and a fruity and juicy finish. Drink now or hold. Score - 92. (James Suckling, jamessuckling.com, March 16, 2018)",750,14,Colchagua Valley,Chile,Montes S.A.,6,XD - Extra Dry,Smooth,Full-bodied,Merlot,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-alpha-pinot-noir-2016-143214,https://www.lcbo.com/content/dam/lcbo/products/022228.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1886,V143214,19.95,Montes Alpha Pinot Noir 2016,"A fruity and complex red with smoke and spice. Some cedar, too. Full body, round and velvety. Pretty finish. Drink now. Score - 92. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.5,Aconcagua Valley,Chile,Montes S.A.,6,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-alpha-special-cuv%C3%A9e-cabernet-sauvignon-2015-649160,https://www.lcbo.com/content/dam/lcbo/products/143214.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1887,V649160,24.95,Montes Alpha Special Cuv?e Cabernet Sauvignon 2015,"A tight and solid structured cabernet with chocolate, hazelnut and currant character. Full body, some tannins yet polished and very pretty. Needs two to three years to soften. Better in 2020. Score - 94. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.6,Colchagua Valley,Chile,Montes S.A.,5,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon/Syrah/Carmen?re,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-alpha-syrah-2015-612,https://www.lcbo.com/content/dam/lcbo/products/649160.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1888,V612,19.95,Montes Alpha Syrah 2015,"A focused and beautiful red with blackberry, pepper and concrete aromas and flavors. Medium body. Firm and polished finish. Drink now. Score - 92. (James Suckling, jamessuckling.com, May 29, 2017)",750,14.5,Colchagua Valley,Chile,Montes S.A.,4,D - Dry,Fruity,Medium-bodied,Shiraz/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-limited-selection-carmen%C3%A8re-2014-256685,https://www.lcbo.com/content/dam/lcbo/products/000612.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1889,V256685,14.95,Montes Limited Selection Carmen?re 2014,"Carmen?re is the primary red grape of Chile. Montes is one of the most important and influential producers in Chile. There's not much more to say - unless, of course, you want to talk about the great value to be found in this creamy textured, concentrated and elegant wine with its complex blackberry, vanilla, walnut, plum and coffee tones. If you want to talk about that, then yes, there is soooooo much more to say. To summarize: this is a great wine at a great value from a great producer. Try it with lamb, or pork ribs. (Vintages panel, Jan. 2016)",750,14.5,Colchagua Valley,Chile,Montes S.A.,4,D - Dry,Smooth,Full-bodied,Carmen?re,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-limited-selection-pinot-noir-2016-37937,https://www.lcbo.com/content/dam/lcbo/products/256685.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1890,V37937,14.95,Montes Limited Selection Pinot Noir 2016,"A pretty pinot with dried strawberry and rose petal aromas. Hints of cedar. Medium body, bright acidity and a fresh finish. Excellent value. Drink now.  Score - 91. (James Suckling, jamessuckling.com, March 16, 2018)",750,14,Casablanca Valley,Chile,Montes S.A.,3,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-outer-limits-zapallar-coast-pinot-noir-2015-568600,https://www.lcbo.com/content/dam/lcbo/products/037937.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1891,V568600,23.25,Montes Outer Limits Zapallar Coast Pinot Noir 2015,"Aromas of soil and clay with dried berry and hints of pine needle. Light stem. Full body, tangy and fresh with lovely tangy acidity and a flavorful finish. Drink now. Score - 93. (James Suckling, jamessuckling.com, May 29, 2017)",750,13.5,Aconcagua Valley,Chile,Montes S.A.,2,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-purple-angel-2015-62364,https://www.lcbo.com/content/dam/lcbo/products/568600.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1892,V62364,62.95,Montes Purple Angel 2015,"This is perhaps the greatest Purple Angel ever. Full body, tight and compressed with an amazing texture and density. Fantastic fine tannins that are silky and polished. I love the energy and intensity. A blend of 92% carmenere and 8% petit verdot. One for the cellar but I can't wait to drink it again. Score - 99. (James Suckling, jamessuckling.com, March 16, 2018)",750,14,Colchagua Valley,Chile,Montes S.A.,4,XD - Extra Dry,Firm,Full-bodied,Carmen?re Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montes-reserva-cabernet-sauvignon-157883,https://www.lcbo.com/content/dam/lcbo/products/062364.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1893,V632752,18.95,MontGras Antu Carmen?re 2015,"A fruitier carmenere with cherry, rose and lilac aromas and flavors that follow through to a full body. Fine tannins. Drink now. Score - 92. (James Suckling, jamessuckling.com, May 29, 2017)",750,14.5,Cachapoal Valley,Chile,Vina Montgras,2,XD - Extra Dry,Smooth,Full-bodied,Carmen?re,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montgras-carmenere-reserva-178624,https://www.lcbo.com/content/dam/lcbo/products/632752.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1894,V632943,17.95,MontGras Limited Edition 25th Anniversary Red 2015,"Aromas of currant and hints of flowers follow through to a medium body, fine and velvety tannins and a flavorful finish. A blend of cabernet sauvignon, carmenere and syrah. Drink now. Score - 91. (James Suckling, jamessuckling.com, May 29, 2017)",750,14,Colchagua Valley,Chile,Vina Montgras,6,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon/Syrah/Carmen?re,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monticello-estate-merlot-2013-327949,https://www.lcbo.com/content/dam/lcbo/products/632943.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1895,V638700,23.95,Montirius La Muse Papilles C?tes du Rh?ne 2015,"The ripe, creamy-textured 2015 C?tes du Rh?ne la Muse Papilles is reasonably concentrated and tannic for a C?tes du Rh?ne, but it should still be consumed young for its lusty mix of red and black fruit and hints of Proven?al herbs. Drink Date: 2017-2022. Score - 90. (Joe Czerwinski, robertparker.com, Oct. 31, 2017)",750,15.3,Rh?ne,France,Montirius Sarl,4,XD - Extra Dry,Smooth,Full-bodied,Grenache/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montresor-amarone-della-valpolicella-doc-240416,https://www.lcbo.com/content/dam/lcbo/products/638700.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1896,L240416,36.95,Montresor Amarone Della Valpolicella DOC,"Dark ruby-red colour; floral, dried fruit ( fig and date), cherry, chocolate and cedar aromas and flavours; dry, full bodied, with balanced acidity, ripe tannins and good length.",750,15,Veneto,Italy,Cantine Giacomo Montresor,9,D - Dry,Smooth,Full-bodied,Amarone,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/montsecano-pinot-noir-2017-10639,https://www.lcbo.com/content/dam/lcbo/products/240416.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1897,V393827,34.95,Moraine Pinot Noir 2016,"How much do I like this 2016 pinot noir that springs from 18 small batch ferments? A lot. The nose is a mashup of Oregon and New Zealand but with perfect restraint. The single-site, clone 777 pinot is juicy and bright. It seems to float out of the glass on a bed of black cherry fruit, dried herbs, and earthy forest floor. Cool, delicate, persistent, balanced and delicious; this is real wine with a genuine pinot ethos and finesse at a mere 13.3 percent alcohol. A bit of ageing will add that final note of complexity to take it to another level. Impressive. It's 100 percent oak-aged for 19 months but only 25 percent of the barriques are new. Score - 90. (Anthony Gismondi, gismondionwine.com, April 27, 2018)",750,13.3,British Columbia,Canada,0831517 B.C. Ltd,3,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/morand%C3%A9-gran-reserva-cabernet-sauvignon-2015-389254,https://www.lcbo.com/content/dam/lcbo/products/393827.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1898,V389254,19.95,Morand? Gran Reserva Cabernet Sauvignon 2015,"Orange rind, citrus, freshly-picked blackcurrants and a lovely floral edge of violets and herbs. Tight and firm with attractive tension and spice undertones. Polished and focused. Drink now or hold. Score - 93. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.5,Maipo Valley,Chile,Vina Morande,3,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/morand%C3%A9-gran-reserva-carmen%C3%A8re-2017-371112,https://www.lcbo.com/content/dam/lcbo/products/389254.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1899,V371112,19.95,Morand? Gran Reserva Carmen?re 2017,"Ricardo Baettig blends 11% Carignan and 4% Cabernet Franc into his Maipo Carmen?re, which adds some acidity and extra perfume to the cuv?e. Smooth, scented and well balanced, with toasty oak and good concentration. Drink Date: 2020-2027. Score - 90. (Tim Atkin, MW, timatkin.com, Chile Special Report 2019)",750,14.5,Maipo Valley,Chile,Vina Morande,3,XD - Extra Dry,Smooth,Full-bodied,Carmen?re Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/morazzano-eriva-2012-331339,https://www.lcbo.com/content/dam/lcbo/products/371112.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1900,V390328,120,Moss Wood Cabernet Sauvignon 2013,"This has an impressive core of fruit, showing blood orange and red currants, blueberry, red plum and more; plenty of spicy, mocha-scented oak too, then chalky notes, and a little leafy edge. The palate has a fine grain, dense and supple; tannins are smooth, even and dense. Long future, ripe and bright, but needs more time. Best from 2021. Score - 96. (James Suckling, jamessuckling.com, March 1, 2016)",750,14,Western Australia,Australia,Moss Wood,2,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon/Cabernet Franc/Petit Verdot,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mother-rock-single-pn-palmiet-2015-692433,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1901,V644476,13.95,Moulin de Gassac Cabernet Sauvignon 2017,"This approachable, smooth, quaffable Cabernet is quite aromatic and floral with a bright red berry core and a savoury undertone. It is pretty and well-priced and will be a good option for winter comfort food such as a classic beef stew - or really stick it to winter and get some decadence into you by pairing this with a chocolate-chip-cookie-fudge brownie. (There are worse ways to go.) (Vintages panel, June 2018)",750,12.9,Languedoc,France,Famille Guibert,4,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/moulins-de-citran-2009-633065,https://www.lcbo.com/content/dam/lcbo/products/644476.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1902,V633065,24.75,Moulins de Citran 2009,"For the 2009, the final blend was roughly 58% Cabernet and 42% Merlot. This has a lovely savoury character as well as considerable black fruit tones, mineral, cedar, coffee and light spice. This is a good price for 2009 Bordeaux. Enjoy it tonight with lamb or veal. (Vintages panel, April 2018)",750,13.4,Bordeaux,France,Les Grands Chais De France,4,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mount-eden-estate-pinot-noir-2014-638031,https://www.lcbo.com/content/dam/lcbo/products/633065.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1903,V638031,98,Mount Eden Estate Pinot Noir 2014,"The 2014 Pinot Noir Estate from Mount Eden is beautiful, wafting from the glass with aromas of red cherries, potpourri, mountain laurel, forest floor and cinnamon. On the palate, it's medium-bodied, ample and layered, with velvety tannins, succulent acids and lovely length and grain on the tangy finish. Follow this young classic for the next 15 years. Drink Date: 2018-2033. Score - 95. (William Kelley, robertparker.com, May 31, 2018)",750,13,California,USA,Mount Eden Vyds,2,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mount-peak-sentinel-cabernet-sauvignon-2014-635136,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1904,V635136,79.95,Mount Peak Sentinel Cabernet Sauvignon 2014,"83% from the Monte Rosso Vineyard in Sonoma and the rest from other Sonoma sources. It is a blend of 97% Cabernet Sauvignon and 3% Petite Sirah aged in 53% new French oak. Again, ripeness is well-noted in the 15.7% alcohol, but there is not a bit of heat to the wine's overall character. A wine of considerable stature, gravitas, intensity and full-bodied power, it is muscular, backward and somewhat primordial, this wine needs a good 1-2 more years bottle age and should last for 25-30 years. Patience, please. Drink Date: 2017-2048. Score - 92+. (Robert Parker Jr., robertparker.com, Oct. 28, 2016)",750,15.7,California,USA,E. & J. Gallo Winery,4,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mount-riley-pinot-noir-2017-60137,https://www.lcbo.com/content/dam/lcbo/products/635136.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1905,V60137,18.95,Mount Riley Pinot Noir 2017,"This family winery ages their Pinot for nine months in French barriques. The 2017 vintage is brimming with sour cherry, cranberry, spice and cola notes and shows impressive structure. It'll go with turkey sandwiches, or pork tenderloin stuffed with prosciutto, mushrooms and greens. (Vintages panel, May 2018)",750,13.5,Marlborough,New Zealand,Mount Riley Wines Limited,2,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mount-veeder-winery-cabernet-sauvignon-2015-708842,https://www.lcbo.com/content/dam/lcbo/products/060137.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1906,V708842,49.95,Mount Veeder Winery Cabernet Sauvignon 2015,"The 2015 Cabernet Sauvignon is powerful and burly, but also quite pleasing for a young Mt. Veeder Cabernet. Inky blue/purplish fruit, licorice, lavender, bacon fat spice and licorice fill out the wine's mid-weight frame nicely. Plush and unctuous through to the finish, Mt. Veeder's Cabernet Sauvignon is a real overachiever in this vintage, as the extra kick of volume gives the wine an unusual level of opulence that works nicely to balance some of the more imposing structural elements in the wine. Drinking window: 2023-2035. Score - 93. (Antonio Galloni, vinous.com, March 2018)",750,14.5,California,USA,Constellation Brands Inc. (Us),4,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mountadam-vineyards-eden-valley-shiraz-2017-10915,https://www.lcbo.com/content/dam/lcbo/products/708842.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1907,V10915,22.95,Mountadam Vineyards Eden Valley Shiraz 2017,"A fascinating trio of shiraz, here. This is the finest, given the quality and different shades of all three. Bridling the joyous drinkability of the Fifty-Five (sans the excess of The Patriarch) with more resonance of flavour, complexity and finish. Again, the clench of reduction provides just enough tension. Nothing too hard. Think purple flowers, black olive and blueberry pastille flowing across a waft of mid-weighted tannins, impeccably appointed. Drink by: 2029. Special Value.  Score - 95. (Ned Goodwin, winecompanion.com.au, Aug. 1, 2019)",750,14.5,South Australia,Australia,Mountadam Vineyard (David & Adam Wy,3,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mountadam-vineyards-patriarch-shiraz-2015-906255,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
1908,V906255,29.95,Mountadam Vineyards Patriarch Shiraz 2015,"Selected parcels of grapes from the best sites of the vineyard are individually fermented and matured separately for 20-24 months in French barriques, the best barrels blended and held in bottle for another year before release. This is a compelling wine, its quality coming through the bouquet and perfectly balanced and long medium-bodied palate. Dark berry fruits, cedary oak and supple tannins all contribute, but fruit is by some distance the most important. Drink by 2040.  Score - 96. (James Halliday, winecompanion.com.au, Aug. 1, 2018)",750,13.5,South Australia,Australia,Mountadam Vineyard (David & Adam Wy,2,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/mouton-cadet-bordeaux-red-aoc-943,https://www.lcbo.com/content/dam/lcbo/products/906255.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
